id,name,release_year,runtime,director,actors
b921,"Norte, the End of History",2014,250,Lav Diaz,_Angeli Bayani_Archie Alemania_Mailes Kanapi_Miles Canapi_Sid Lucero_Soliman Cruz
b922,Buena Vista Social Club,1999,105,Wim Wenders,_Compay Segundo_Ibrahim Ferrer_Ruben Gonzalez
b923,Elaine Stritch: Shoot Me,2014,80,Chiemi Karasawa,_Alec Baldwin_Elaine Stritch_James Gandolfini_Tina Fey
b924,Waiting for 'Superman',2010,111,Davis Guggenheim,None
b925,Encounters at the End of the World,2008,99,Werner Herzog,None
b926,Unrest,2017,98,Jennifer Brea,_Casie Jackson_Colin Taylor_Jennifer Brea_Jessica l e Taylor_Kate Taylor_Lee-Ray Denton_Omar Wasow_Paul Cheney_Ruby Taylor_Samuel Bearman
b927,Shake Hands with the Devil: The Journey of Roméo Dallaire,2005,90,Peter Raymont,None
b928,North Dallas Forty,1979,119,Ted Kotcheff,_Bo Svenson_Charles Durning_Dabney Coleman_Dayle Haddon_G.D. Spradlin_John Matuszak_Mac Davis_Nick Nolte_Savannah Smith Boucher_Steve Forrest
b929,The Martian,2015,144,Ridley Scott,_Jeff Daniels_Jessica Chastain_Kate Mara_Kristen Wiig_Matt Damon
b930,The Last Temptation of Christ,1988,164,Martin Scorsese,_Barbara Hershey_Harvey Keitel_Willem Dafoe
b931,Neon Bull,2016,101,Gabriel Mascaro,None
b932,Tom Dowd & the Language of Music,2004,82,Mark Moormann,_Aretha Franklin_John Coltrane_Ray Charles
b933,Kiss of the Spider Woman (re-release),2001,120,Hector Babenco,_Raul Julia_Sonia Braga_William Hurt
b934,On the Ropes,1999,94,_Brett Morgen_Nanette Burstein,None
b935,Wendy and Lucy,2008,80,Kelly Reichardt,Michelle Williams
b936,One Flew Over the Cuckoo's Nest,1975,133,Milos Forman,Louise Fletcher
b937,The Hours,2002,114,Stephen Daldry,_Julianne Moore_Meryl Streep_Nicole Kidman
b938,The Wound,2017,88,John Trengove,_Bongile Mantsai_Gamelihle Bovana_Halalisani Bradley Cebekhulu_Inga Qwede_Nakhane Touré_Niza Jay_Sibabalwe Ngqayana_Siphosethu Ngcetane_Thobani Mseleni
b939,Junebug,2005,106,Phil Morrison,_Alessandro Nivola_Embeth Davidtz
b940,The Assassin,2015,105,Hsiao-hsien Hou,None
b941,Café Lumière,2005,103,Hsiao-hsien Hou,None
b942,Dead Man Walking,1995,122,Tim Robbins,_Sean Penn_Susan Sarandon
b943,Promises,2002,106,_B.Z. Goldberg_Carlos Bolado_Justine Shapiro,None
b944,Love and Death on Long Island,1998,94,Richard Kwietniowski,_Fiona Loewi_Jason Priestley_John Hurt
b945,"Food, Inc.",2009,94,Robert Kenner,_Eric Schlosser_Michael Pollan
b946,Three Times,2006,120,Hsiao-hsien Hou,None
b947,Tony Takitani,2005,75,Jun Ichikawa,None
b948,The Secret World of Arrietty,2012,94,Hiromasa Yonebayashi,_Amy Poehler_Bridgit Mendler_Will Arnett
b949,Everlasting Moments,2009,131,Jan Troell,None
b950,Claire's Camera,2018,69,Sang-soo Hong,_Isabelle Huppert_Jin-yeong Jeong_Mark Peranson_Mi-hie Jang_Min-hee Kim_Shahira Fahmy_Taewoo Kang_Wanmin Lee_Yoon Heesun
b951,We Come as Friends,2015,110,Hubert Sauper,None
b952,The Guilty,,85,Gustav Möller,_Jakob Cedergren_Jakob Ulrik Lohmann_Jeanette Lindbæk_Jessica Dinnage_Johan Olsen_Katinka Evers-Jahnsen_Laura Bro_Morten Suurballe_Omar Shargawi_Simon Bennebjerg
b953,Melancholia,2011,137,Lars von Trier,None
b954,The Untold Story of Emmett Louis Till,2005,70,Keith Beauchamp,None
b955,The Queen of Versailles,2012,100,Lauren Greenfield,_David Siegel_Jackie Siegel
b956,Theeb,2015,100,Naji Abu Nowar,_Hassan Mutlag Al-Maraiyeh_Hussein Salameh Al-Sweilhiyeen_Jacir Eid Al-Hwietat_Jack Fox
b957,Incendies,2011,130,Denis Villeneuve,None
b958,The Wild Parrots of Telegraph Hill,2005,83,Judy Irving,None
b959,Nine Queens,2002,114,Fabián Bielinsky,_Gastón Pauls_Ricardo Darín
b960,The Color of Paradise,2000,90,Majid Majidi,None
b961,A Fish Called Wanda,1988,108,_Charles Crichton_John Cleese,_Jamie Lee Curtis_John Cleese
b962,Trophy,2017,108,_Christina Clusiau_Shaul Schwarz,None
b963,The Turin Horse,2012,146,_Ágnes Hranitzky_Béla Tarr,_Erika Bók_János Derzsi_Mihály Kormos
b964,She's Beautiful When She's Angry,2014,92,Mary Dore,None
b965,Gleason,2016,110,J. Clay Tweel,Steve Gleason
b966,Casino Royale,2006,144,Martin Campbell,_Daniel Craig_Eva Green_Jeffrey Wright_Judi Dench
b967,Concerning Violence,2014,78,Göran Olsson,None
b968,Cinema Paradiso,1990,155,Giuseppe Tornatore,_Enzo Cannavale_Philippe Noiret
b969,The Strange Little Cat,2014,72,Ramon Zürcher,None
b970,Saraband,2005,None,Ingmar Bergman,_Börje Ahlstedt_Erland Josephson_Julia Dufvenius_Liv Ullmann
b971,On the Beach at Night Alone,2017,101,Sang-soo Hong,_Hae-hyo Kwon_Jae-hong Ahn_Jae-yeong Jeong_Karl Feder_Kong Hong-Yeol_Min-hee Kim_Seon-mi Song_Seong-kun Mun_Sun-yeong Ahn_Young-hwa Seo
b972,Pervert Park,2016,77,_Frida Barkfors_Lasse Barkfors,None
b973,"Arabian Nights: Volume 1, The Restless One",2015,125,Miguel Gomes,None
b974,Love & Mercy,2015,121,Bill Pohlad,_Elizabeth Banks_John Cusack_Paul Dano_Paul Giamatti
b975,Nine Lives,2005,115,Rodrigo García,_Holly Hunter_Lisa Gay Hamilton_Robin Wright
b976,Charlie: The Life and Art of Charles Chaplin,2004,132,Richard Schickel,None
b977,Gimme Shelter (re-release),2000,91,_Albert Maysles_Charlotte Zwerin_David Maysles,_Bill Wyman_Charlie Watts_Keith Richards_Marty Balin_Mick Jagger_Mick Taylor
b978,Wild Reeds,1995,110,André Téchiné,_Élodie Bouchez_Gaël Morel_Stéphane Rideau
b979,A Bronx Tale,1993,121,Robert De Niro,_Chazz Palminteri_Robert De Niro
b980,Bugsy,1991,136,Barry Levinson,_Annette Bening_Bebe Neuwirth_Ben Kingsley_Elliott Gould_Gian-Carlo Scandiuzzi_Harvey Keitel_Joe Mantegna_Richard C. Sarafian_Warren Beatty_Wendy Phillips
b981,Cabaret,1972,124,Bob Fosse,_Liza Minnelli_Michael York
b982,Peter and the Farm,2016,91,Tony Stone,Peter Dunning
b983,True Grit,2010,110,_Ethan Coen_Joel Coen,_Hailee Steinfeld_Jeff Bridges_Matt Damon
b984,Mystery Train,1989,110,Jim Jarmusch,_Cinqué Lee_Jodie Markell_Joshua Elvis Hoch_Masatoshi Nagase_Pat Hoch_Reginald Freeman_Rufus Thomas_Screamin' Jay Hawkins_William Hoch_Youki Kudoh
b985,The Secret in Their Eyes,2010,127,Juan José Campanella,_Pablo Rago_Ricardo Darín_Soledad Villamil
b986,Bigger Stronger Faster*,2008,105,Chris Bell,_Chris Bell_Mark Bell_Mike Bell
b987,Bending the Arc,2017,102,_Kief Davidson_Pedro Kos,_Agnes Binagwaho_Catherine Betrand-Farmer_Cesar Bonilla_Heureuse Charles_Jaime Bayona_Jim Yong Kim_Marcella Davies_Ophelia Dahl_Paul Farmer_Rosa Celi
b988,What Richard Did,2013,88,Lenny Abrahamson,None
b989,I Wish,2012,128,Hirokazu Koreeda,_Koki Maeda_Ohshirô Maeda
b990,Iris,2015,80,Albert Maysles,None
b991,Good Time,2017,101,_Ben Safdie_Joshua Safdie,_Barkhad Abdi_Ben Safdie_Buddy Duress_Gladys Mathon_Jennifer Jason Leigh_Luke Eberl_Mahadeo Shivraj_Marcos A. Gonzalez_Necro_Peter Verby_Robert Pattinson_Ron Braunstein_Rose Gregorio_Saida Mansoor_Souleymane Sy Savane_Taliah Webster
b992,Last Men in Aleppo,2017,None,_Ali Alibrahim_Fadi Al Halabi_Firas Fayyad_Hassan Kattan_Kareem Abeed_Khaled Khateeb_Mujahed Abou Al Joud_Steen Johannessen_Thaer Mohamad_Yaman Khatib,None
b993,Henry: Portrait of a Serial Killer,1990,83,John McNaughton,_Michael Rooker_Tom Towles_Tracy Arnold
b994,Spellbound,2003,97,Jeffrey Blitz,None
b995,Rabbit-Proof Fence,2002,94,Phillip Noyce,_Everlyn Sampi_Kenneth Branagh_Tianna Sansbury
b996,Big Night,1996,107,_Campbell Scott_Stanley Tucci,_Stanley Tucci_Tony Shalhoub
b997,A Room with a View,1986,117,James Ivory,_Helena Bonham Carter_Maggie Smith
b998,The Sting,1973,129,George Roy Hill,_Paul Newman_Robert Redford
b999,Going Clear: Scientology and the Prison of Belief,2015,119,Alex Gibney,None
b1000,White God,2015,121,Kornél Mundruczó,_Lili Horváth_Sándor Zsótér_Zsófia Psotta
b1001,My Dog Tulip,2010,83,_Paul Fierlinger_Sandra Fierlinger,None
b1002,Once Upon a Time in the West (re-release),2005,175,Sergio Leone,_Charles Bronson_Henry Fonda
b1003,Central Station,1998,113,Walter Salles,_Fernanda Montenegro_Vinícius de Oliveira
b1004,Whale Rider,2003,101,Niki Caro,_Cliff Curtis_Keisha Castle-Hughes_Rawiri Paratene_Vicky Haughton
b1005,The Mill and the Cross,2011,92,Lech Majewski,None
b1006,Sunset Story,2005,73,Laura Gabbert,None
b1007,Miss Bala,2011,113,Gerardo Naranjo,None
b1008,All the President's Men,1976,138,Alan J. Pakula,_Dustin Hoffman_Hal Holbrook_Jack Warden_Jane Alexander_Jason Robards_Martin Balsam_Meredith Baxter_Ned Beatty_Robert Redford_Stephen Collins
b1009,Howl's Moving Castle,2005,119,Hayao Miyazaki,_Chieko Baisho_Takuya Kimura_Tatsuya Gashûin
b1010,The Simpsons Movie,2007,87,David Silverman,_Dan Castellaneta_Hank Azaria_Harry Shearer_Julie Kavner_Nancy Cartwright_Yeardley Smith
b1011,Off the Rails,2016,86,Adam Irving,None
b1012,Riding Giants,2004,105,Stacy Peralta,_Darrick Doerner_Dave Kalama_Laird John Hamilton
b1013,Jung (War) in the Land of the Mujaheddin,2001,114,_Alberto Vendemmiati_Fabrizio Lazzaretti,None
b1014,Set Me Free,2000,95,Léa Pool,None
b1015,Boy and the World,2015,None,Alê Abreu,_Lu Horta_Marco Aurélio Campos_Vinicius Garcia
b1016,Finders Keepers,2015,82,_Bryan Carberry_J. Clay Tweel,_John Wood_Shannon Whisnant
b1017,Room 237,2013,102,Rodney Ascher,_Bill Blakemore_Geoffrey Cocks_Jay Weidner_John Fell Ryan_Juli Kearns
b1018,Lady Chatterley,2007,168,Pascale Ferran,None
b1019,The Band's Visit,2008,87,Eran Kolirin,_Ronit Elkabetz_Saleh Bakri_Sasson Gabai
b1020,Call Me Kuchu,2013,87,_Katherine Fairfax Wright_Malika Zouhali-Worrall,None
b1021,Coraline,2009,100,Henry Selick,_Dakota Fanning_John Hodgman_Teri Hatcher
b1022,Berberian Sound Studio,2013,92,Peter Strickland,_Antonio Mancino_Chiara D'Anna_Cosimo Fusco_Eugenia Caruso_Guido Adorni_Katalin Ladik_Salvatore LI Causi_Susanna Cappellaro_Toby Jones
b1023,In the Mirror of Maya Deren,2003,103,Martina Kudlácek,None
b1024,Glengarry Glen Ross,1992,100,James Foley,_Al Pacino_Jack Lemmon
b1025,Tokyo Sonata,2009,120,Kiyoshi Kurosawa,_Kyôko Koizumi_Teruyuki Kagawa_Yû Koyanagi
b1026,Lorenzo's Oil,1992,129,George Miller,_Ann Hearn_Gerry Bamman_James Rebhorn_Kathleen Wilhoite_Maduka Steady_Margo Martindale_Mary Wakio_Nick Nolte_Peter Ustinov_Susan Sarandon
b1027,Il Futuro,2013,94,Alicia Scherson,None
b1028,Tristram Shandy: A Cock and Bull Story,2006,94,Michael Winterbottom,_Jeremy Northam_Steve Coogan
b1029,"Good Night, and Good Luck.",2005,93,George Clooney,_David Strathairn_George Clooney_Patricia Clarkson
b1030,Broadway Danny Rose,1984,84,Woody Allen,_Corbett Monica_Howard Storm_Jack Rollins_Jackie Gayle_Mia Farrow_Morty Gunty_Nick Apollo Forte_Sandy Baron_Will Jordan_Woody Allen
b1031,The Survivalist,2017,104,Stephen Fingleton,_Andrew Simpson_Barry Ward_Douglas Russell_Hussina Raja_Kieri Kennedy_Martin McCann_Mia Goth_Michael Og Lane_Olwen Fouere_Ryan McParland
b1032,Mad Max Beyond Thunderdome,1985,107,_George Miller_George Ogilvie,_Mel Gibson_Tina Turner
b1033,The Pearl Button,2015,82,Patricio Guzmán,None
b1034,Deep Water,2007,92,_Jerry Rothwell_Louise Osmond,_Donald Crowhurst_Tilda Swinton
b1035,The Force,2017,80,Peter Nicks,Juan Carlos Zapata
b1036,Lorna's Silence,2009,105,_Jean-Pierre Dardenne_Luc Dardenne,None
b1037,1945,2017,91,Ferenc Török,_Ági Szirtes_Bence Tasnádi_Dóra Sztarenki_Eszter Nagy-Kálózy_István Znamenák_Iván Angelus_Iván Angelusz_József Szarvas_Marcell Nagy_Péter Rudolf_Tamás Szabó Kimmel
b1038,California Typewriter,2017,103,Doug Nichol,_Anthony Rocco_David McCullough_Herbert Permillion_Jeremy Mayer_John Mayer_Ken Alexander_Martin Howard_Richard Polt_Sam Shepard_Silvi Alcivar_Tom Hanks
b1039,The Shawshank Redemption,1994,142,Frank Darabont,_Morgan Freeman_Tim Robbins
b1040,The Day of the Jackal,1973,143,Fred Zinnemann,Edward Fox
b1041,Memento,2001,113,Christopher Nolan,_Carrie-Anne Moss_Guy Pearce_Joe Pantoliano
b1042,Young Frankenstein,1974,106,Mel Brooks,_Gene Wilder_Madeline Kahn_Marty Feldman
b1043,Demon,2016,94,Marcin Wrona,None
b1044,American Animals,2018,116,Bart Layton,_Ann Dowd_Barry Keoghan_Blake Jenner_Cowboy_Evan Peters_Gary Basaraba_Jane McNeill_Jared Abrahamson_Kevin L. Johnson_Lara Grice_Udo Kier_Wayne Duvall
b1045,Goodbye First Love,2012,110,Mia Hansen-Løve,_Lola Créton_Sebastian Urzendowsky
b1046,Little Miss Sunshine,2006,101,_Jonathan Dayton_Valerie Faris,_Greg Kinnear_Steve Carell_Toni Collette
b1047,Indivisible,2017,100,Edoardo De Angelis,_Angela Fontana_Antonia Truppo_Antonio Pennarella_Gaetano Bruno_Gianfranco Gallo_Marco Mario de Notaris_Marianna Fontana_Massimiliano Rossi_Peppe Servillo_Toni Laudadio
b1048,Sweetgrass,2010,101,_Ilisa Barbash_Lucien Castaing-Taylor,None
b1049,Another Year,2010,129,Mike Leigh,_Jim Broadbent_Lesley Manville_Ruth Sheen
b1050,The Four Times (Le Quattro Volte),2011,88,Michelangelo Frammartino,None
b1051,The Last of the Unjust,2013,220,Claude Lanzmann,None
b1052,West of Memphis,2012,147,Amy Berg,Jason Baldwin
b1053,"Arabian Nights: Volume 3, The Enchanted One",2015,125,Miguel Gomes,None
b1054,Which Way Is the Front Line from Here? The Life and Time of Tim Hetherington,2013,78,Sebastian Junger,None
b1055,Frost/Nixon,2008,122,Ron Howard,_Frank Langella_Kevin Bacon_Michael Sheen
b1056,Siddhartha (re-release),2002,89,Conrad Rooks,None
b1057,Minority Report,2002,145,Steven Spielberg,_Max Von Sydow_Tom Cruise
b1058,Last Resort,2001,73,Pawel Pawlikowski,_Artyom Strelnikov_Dina Korzun
b1059,MASH,1970,116,Robert Altman,_Donald Sutherland_Elliott Gould
b1060,First Reformed,,108,Paul Schrader,_Amanda Seyfried_Bill Hoag_Cedric the Entertainer_Ethan Hawke_Frank Rodriguez_Mahaleia Gray_Michael Gaston_Philip Ettinger_Satchel Eden Bell_Victoria Hill
b1061,Senna,2011,106,Asif Kapadia,Ayrton Senna
b1062,Reservoir Dogs,1992,99,Quentin Tarantino,_Harvey Keitel_Michael Madsen_Tim Roth
b1063,Time Bandits,1981,116,Terry Gilliam,_David Rappaport_David Warner_Ian Holm_John Cleese_Katherine Helmond_Michael Palin_Peter Vaughan_Ralph Richardson_Sean Connery_Shelley Duvall
b1064,Beyond the Hills,2013,150,Cristian Mungiu,_Cosmina Stratan_Cristina Flutur_Dana Tapalaga_Valeriu Andriuta
b1065,Glen Campbell: I'll Be Me,2014,116,James Keach,None
b1066,Your Name.,2017,106,Makoto Shinkai,None
b1067,The Sessions,2012,95,Ben Lewin,_Helen Hunt_John Hawkes_William H. Macy
b1068,March of the Penguins,2005,80,Luc Jacquet,Morgan Freeman
b1069,Winter on Fire: Ukraine's Fight for Freedom,2015,102,Evgeny Afineevsky,None
b1070,Jonestown: The Life and Death of Peoples Temple,2006,86,Stanley Nelson,None
b1071,Lucky,2017,88,John Carroll Lynch,_Barry Shabaka Henley_Beth Grant_David Lynch_Ed Begley Jr._Harry Dean Stanton_Hugo Armstrong_James Darren_Ron Livingston_Tom Skerritt_Yvonne Huff
b1072,Oasis,2004,133,Chang-dong Lee,None
b1073,Dinner Rush,2001,99,Bob Giraldi,_Danny Aiello_Edoardo Ballerini
b1074,Spring Forward,2000,110,Tom Gilroy,_Campbell Scott_Ned Beatty
b1075,Two Family House,2000,108,Raymond De Felitta,None
b1076,Pariah,2011,86,Dee Rees,None
b1077,City of God,2003,130,_Fernando Meirelles_Kátia Lund,_Alexandre Rodrigues_Matheus Nachtergaele
b1078,The Meyerowitz Stories (New and Selected),2017,112,Noah Baumbach,_Adam David Thompson_Adam Sandler_Daniel Flaherty_Dustin Hoffman_Elizabeth Marvel_Emma Thompson_Grace Van Patten_Hannah Mitchell_Judd Hirsch_Ronald Peet
b1079,Stray Dog,2015,98,Debra Granik,None
b1080,She's Gotta Have It,1986,84,Spike Lee,_Tommy Redmond Hicks_Tracy Camilla Johns
b1081,Pride,2014,120,Matthew Warchus,_Bill Nighy_Dominic West_Imelda Staunton_Paddy Considine
b1082,Precious: Based on the Novel 'Push' by Sapphire,2009,None,Lee Daniels,_Gabourey Sidibe_Mo'Nique_Paula Patton
b1083,Hotel Rwanda,2004,121,Terry George,_Don Cheadle_Sophie Okonedo
b1084,Photographic Memory,2012,87,Ross McElwee,None
b1085,Planet of the Apes,1968,112,Franklin J. Schaffner,_Charlton Heston_Roddy McDowall
b1086,Joan Rivers: A Piece of Work,2010,84,_Anne Sundberg_Ricki Stern,_Joan Rivers_Kathy Griffin_Melissa Rivers
b1087,Baran,2001,94,Majid Majidi,_Hossein Abedini_Zahra Bahrami
b1088,Chunhyangdyun,2000,120,Kwon-taek Im,_Hyo-jeong Lee_Seung-woo Cho
b1089,High Fidelity,2000,113,Stephen Frears,John Cusack
b1090,Short Cuts,1993,187,Robert Altman,_Andie MacDowell_Julianne Moore
b1091,The Fly,1986,96,David Cronenberg,_Geena Davis_Jeff Goldblum
b1092,The Black Panthers: Vanguard of the Revolution,2015,115,Stanley Nelson,None
b1093,Coriolanus,2011,122,Ralph Fiennes,None
b1094,Counting,2015,111,Jem Cohen,None
b1095,A Most Violent Year,2014,125,J.C. Chandor,_Albert Brooks_Alessandro Nivola_Catalina Sandino Moreno_Christopher Abbott_David Oyelowo_Elyes Gabel_Jessica Chastain_Oscar Isaac_Peter Gerety
b1096,Animal House,1978,109,John Landis,_John Belushi_Karen Allen
b1097,Gone Girl,2014,149,David Fincher,_Ben Affleck_Neil Patrick Harris_Rosamund Pike_Tyler Perry
b1098,Mountains May Depart,2016,131,Zhang Ke Jia,None
b1099,The Central Park Five,2012,119,_David McMahon_Ken Burns_Sarah Burns,_Antron McCray_Kevin Richardson_Raymond Santana_Yusef Salaam
b1100,Wagner's Dream,2012,115,Susan Frömke,None
b1101,Kinsey,2004,118,Bill Condon,_Chris O'Donnell_Laura Linney_Liam Neeson
b1102,Sami Blood,2017,110,Amanda Kernell,_Anders Berg_Andreas Kundler_Beata Cavallin_Emilia Bostedt_Hanna Alström_Julius Fleischanderl_Katarina Blind_Lene Cecilia Sparrok_Maj-Doris Rimpi_Malin Crépin_Mia Erika Sparrok_Olle Sarri_Ylva Gustafsson
b1103,"Christmas, Again",2015,80,Charles Poekel,None
b1104,Gabrielle,2006,90,Patrice Chéreau,None
b1105,War Photographer,2002,96,Christian Frei,James Nachtwey
b1106,Sexy Beast,2001,89,Jonathan Glazer,_Ben Kingsley_Ray Winstone
b1107,Beautiful People,2000,107,Jasmin Dizdar,None
b1108,The War of the Roses,1989,116,Danny DeVito,_Danny DeVito_Kathleen Turner_Michael Douglas
b1109,Policeman,2014,105,Nadav Lapid,None
b1110,Harvard Beats Yale 29-29,2008,105,Kevin Rafferty,None
b1111,Midnight Cowboy,1969,113,John Schlesinger,_Dustin Hoffman_Jon Voight
b1112,Dear White People,2014,108,Justin Simien,None
b1113,Broken Flowers,2005,106,Jim Jarmusch,_Bill Murray_Julie Delpy
b1114,Loving,2016,123,Jeff Nichols,_Joel Edgerton_Ruth Negga
b1115,Silence,2016,161,Martin Scorsese,_Adam Driver_Andrew Garfield_Ciarán Hinds_Issei Ogata_Liam Neeson_Shinya Tsukamoto_Tadanobu Asano_Yoshi Oida
b1116,I've Loved You So Long,2008,117,Philippe Claudel,_Elsa Zylberstein_Kristin Scott Thomas_Serge Hazanavicius
b1117,The Crash Reel,2013,108,Lucy Walker,_Kevin Pearce_Shaun White
b1118,Hitchcock/Truffaut,2015,79,_Kent Jones_Kent Jones,_David Fincher_Mathieu Amalric_Peter Bogdanovich_Wes Anderson
b1119,Annihilation,2018,115,Alex Garland,_Benedict Wong_Cosmo Jarvis_David Gyasi_Edward Mannering_Gina Rodriguez_Honey Holmes_Jennifer Jason Leigh_John Schwab_Natalie Portman_Oscar Isaac_Sonoya Mizuno_Tessa Thompson_Tuva Novotny
b1120,The Order of Myths,2008,97,Margaret Brown,None
b1121,Moving Midway,2008,95,Godfrey Cheshire,None
b1122,Flags of Our Fathers,2006,132,Clint Eastwood,_Adam Beach_Barry Pepper_Jesse Bradford_Ryan Phillippe
b1123,Reprise,2008,105,Joachim Trier,_Anders Danielsen Lie_Espen Klouman-Høiner_Viktoria Winge
b1124,Bright Leaves,2004,107,Ross McElwee,None
b1125,What Time Is It Over There?,2002,116,Ming-liang Tsai,_Kang-sheng Lee_Shiang-chyi Chen
b1126,The People vs. Larry Flynt,1996,129,Milos Forman,_Courtney Love_Woody Harrelson
b1127,The Thin Blue Line,1988,103,Errol Morris,_David Harris_Randall Adams
b1128,A Serious Man,2009,106,_Ethan Coen_Joel Coen,_Michael Stuhlbarg_Richard Kind_Sari Lennick
b1129,Look at Me,2005,110,Agnès Jaoui,_Jean-Pierre Bacri_Marilou Berry
b1130,Summer Palace,2008,158,Ye Lou,None
b1131,Wings of Desire,1988,128,Wim Wenders,_Bruno Ganz_Curt Bois_Otto Sander_Peter Falk_Solveig Dommartin
b1132,The Fighter,2010,115,David O. Russell,_Christian Bale_Mark Wahlberg_Melissa Leo
b1133,Jodorowsky's Dune,2014,90,Frank Pavich,_Alejandro Jodorowsky_Brontis Jodorowsky_Chris Foss_Devin Faraci_Drew McWeeny_H.R. Giger_Michel Seydoux_Nicolas Winding Refn_Richard Stanley
b1134,The Five Obstructions,2004,90,_Jørgen Leth_Lars von Trier,None
b1135,Beasts of No Nation,2015,137,Cary Fukunaga,None
b1136,Gandhi,1983,191,Richard Attenborough,_Athol Fugard_Ben Kingsley_Candice Bergen_Edward Fox_Günther Maria Halmer_Ian Charleson_John Gielgud_John Mills_Martin Sheen_Trevor Howard
b1137,One of Us,2017,95,_Heidi Ewing_Rachel Grady,_Ari Hershkowitz_Chani Getter_Etty_Luzer Twersky
b1138,Tu Dors Nicole,2015,93,Stéphane Lafleur,None
b1139,Iron Monkey,2001,85,Woo-ping Yuen,_Donnie Yen_Rongguang Yu
b1140,Suspiria,1977,98,Dario Argento,_Alida Valli_Barbara Magnolfi_Eva Axén_Flavio Bucci_Jessica Harper_Miguel Bosé_Rudolf Schündler_Stefania Casini_Susanna Javicoli_Udo Kier
b1141,The Green Fog,2018,63,_Evan Johnson_Galen Johnson_Guy Maddin,None
b1142,The Visitor,2008,104,Thomas McCarthy,_Danai Gurira_Haaz Sleiman_Richard Jenkins
b1143,Green Room,2016,95,Jeremy Saulnier,_Alia Shawkat_Anton Yelchin_Imogen Poots_Patrick Stewart
b1144,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,2015,105,John Pirozzi,None
b1145,Poltergeist,1982,114,Tobe Hooper,_Heather O'Rourke_JoBeth Williams
b1146,Colliding Dreams,2016,134,_Joseph Dorman_Oren Rudavsky,None
b1147,Iron Man,2008,126,Jon Favreau,_Gwyneth Paltrow_Robert Downey Jr._Terrence Howard
b1148,Deceptive Practices: The Mysteries and Mentors of Ricky Jay,2013,None,Molly Bernstein,None
b1149,Silent Light,2009,136,Carlos Reygadas,None
b1150,Control Room,2004,84,Jehane Noujaim,None
b1151,Tarzan,1999,88,_Chris Buck_Kevin Lima,_Minnie Driver_Tony Goldwyn
b1152,The Winslow Boy,1999,104,David Mamet,_Jeremy Northam_Nigel Hawthorne_Rebecca Pidgeon
b1153,Only Lovers Left Alive,2014,123,Jim Jarmusch,_Anton Yelchin_Jeffrey Wright_John Hurt_Mia Wasikowska_Tilda Swinton_Tom Hiddleston
